policy,step,q_R_x,q_R_y,q_R_z,d_HR,d_RL,theta_HR,theta_RL,snr_HR,snr_RL,rate_HR,rate_RL,rate_e2e,reward,constraint_violation
static,26,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,27,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,28,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,29,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,30,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,31,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,32,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,33,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,34,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,35,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,36,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,37,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,38,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,39,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,40,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,41,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,42,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,43,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,44,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,45,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,46,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,47,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,48,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,49,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,50,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,51,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,52,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,53,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,54,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,55,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,56,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,57,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,58,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,59,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,60,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,61,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,62,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,63,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,64,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,65,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,66,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,67,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,68,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,69,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,70,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,71,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,72,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,73,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,74,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,75,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,76,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,77,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,78,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,79,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,80,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,81,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,82,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,83,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,84,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,85,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,86,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,87,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,88,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,89,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,90,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,91,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,92,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,93,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,94,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,95,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,96,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,97,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,98,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,99,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,100,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
midpoint,1,511.817578957375,500.0,227.57435090054173,772.5160442082308,315.15761581418803,1.555498210972118,0.4167550602087958,11.080095182552048,22273.965513184583,3594559.917005224,14443135.57767168,1797279.958502612,0.4875603997355853,1
midpoint,2,523.63515791475,500.0,255.14870180108346,745.2261919164318,316.936343153269,1.5390755925102955,0.5115465244893205,11.992401663085221,18193.007901805948,3699596.2344614915,14151175.764382925,1849798.1172307457,1.5480494470164259,0
midpoint,3,535.4527368721251,500.0,282.7230527016252,718.1525713087711,321.5166689567587,1.5214096725175839,0.60445770612313,13.0095784746921,13974.987574366727,3808341.642974432,13770662.610260244,1904170.821487216,1.6118123097144954,0
midpoint,4,547.2703158295002,500.0,310.2974036021669,691.3205871638229,328.78152506297135,1.5023660949111497,0.6940123817969612,14.146373825812551,10134.424782990018,3920900.5361303613,13307118.934014928,1960450.2680651806,1.6790388508924146,0
midpoint,5,559.0878947868753,500.0,337.87175450270865,664.7594999664661,338.55813980528745,1.4817927411327836,0.7790480958609314,15.419773456743693,6977.635519084988,4037362.317308374,12768729.26919401,2018681.158654187,1.749913237393478,0
midpoint,6,570.9054737442502,500.0,365.4461054032504,638.5031177330299,350.6364739072362,1.45951727291378,0.8587719529486921,16.84928048052709,4591.3974761530835,4157794.014066253,12165031.79863964,2078897.0070331264,1.824619691804398,0
midpoint,7,582.7230527016252,500.0,393.0204563037921,612.5906217972429,364.7879653165429,1.4353444467272878,0.9327524315444453,18.457175943344907,2906.7219510518685,4282230.424318303,11505673.603776079,2141115.2121591517,0.9033501029146396,1
midpoint,8,594.5406316590003,500.0,420.59480720433385,587.067550178909,380.7815416291428,1.4090532645867988,1.0008666822605072,20.268716219690187,1781.2024750898474,4410661.049700666,10799445.53466119,2205330.524850333,0.9863127827153404,1
midpoint,9,606.3582106163753,500.0,448.1691581048756,561.9869634005748,398.39541319040046,1.380394092808475,1.0632272128936282,22.312194032344816,1061.8116958809967,4543012.885309799,10053670.29405842,2271506.4426548993,2.0737424152031805,0
midpoint,10,618.1757895737503,500.0,475.7435090054173,537.4108164070875,417.424517795533,1.3490859860085305,1.120107322332999,24.61874566459041,618.0498787599412,4679127.935603012,9273911.846291037,2339563.967801506,1.165912250953025,1
midpoint,11,629.9933685311253,500.0,500.0,516.6219854613903,434.6288701218475,1.316440691415655,1.168911637153703,43.05394082311594,367.72936334637615,5461199.175364861,8526418.498171242,2730599.5876824306,1.612030560477547,1
midpoint,12,641.1382733434062,500.0,500.0,519.5382682751657,430.3917380669781,1.295677832852712,1.192745529648073,57.77639458591781,297.9344845491553,5877164.95995781,8223685.523118494,2938582.479978905,1.8463775496813688,1
midpoint,13,646.3737170415627,500.0,500.0,520.9848990523271,428.48691323729577,1.2860064719391016,1.2041014236709127,65.69564294550432,267.8238228007772,6059520.611826006,8070517.183224835,3029760.305913003,1.9495999664798278,1
midpoint,14,648.5437870490365,500.0,500.0,521.5987506415918,427.71367109486647,1.2820136198256873,1.2088377832429285,69.17217060948461,255.857973502906,6132827.084334707,8004827.04895523,3066413.5421673534,1.9912073686759353,1
midpoint,15,649.4171444974237,500.0,500.0,521.8481417709216,427.4051899208873,1.2804093347799599,1.2107487774069492,70.60379628121771,251.12815544068076,6161964.173031892,7978013.424379486,3080982.086515946,2.007765250285595,1
midpoint,16,649.7668340404327,500.0,500.0,521.9483734800737,427.28211307546553,1.2797674146576106,1.2115147058105518,71.1822638265801,249.24821636596516,6173572.485561752,7967215.9761221185,3086786.242780876,2.0143653276239717,1
midpoint,17,649.9067320950317,500.0,500.0,521.9885327547069,427.23294473904116,1.279510674872424,1.2118212493913163,71.41452972973153,248.49834411584885,6178207.293106264,7962886.430412288,3089103.646553132,2.017001061555132,1
midpoint,18,649.9626927406536,500.0,500.0,522.0046065065209,427.21328814730884,1.2794079874095978,1.21194388969621,71.5075733028635,248.19874345974682,6180059.785130305,7961152.983622345,3090029.8925651526,2.018054629141224,1
midpoint,19,649.9850770900304,500.0,500.0,522.0110375745923,427.2054272778895,1.279366914028131,1.2119929491776262,71.54481246570742,248.07895966065027,6180800.548633883,7960459.348345541,3090400.2743169414,2.018475937564889,1
midpoint,20,649.9940308356133,500.0,500.0,522.0136102500728,427.20228321598063,1.279350484948222,1.212012573488487,71.55971159406826,248.0310552226552,6181096.816428627,7960181.8534416845,3090548.4082143134,2.0186444417998897,1
midpoint,21,649.9976123342199,500.0,500.0,522.0146393598238,427.20102563715244,1.2793439133609161,1.2120204232945284,71.56567179862188,248.0118949035568,6181215.317511704,7960070.848969673,3090607.658755852,2.0187118404223567,1
midpoint,22,649.9990449336863,500.0,500.0,522.0150510100432,427.20052261298355,1.2793412847332053,1.2120235632299377,71.5680559688984,248.00423100908793,6181262.716978221,7960026.446140248,3090631.3584891106,2.0187387993792534,1
midpoint,23,649.9996179734744,500.0,500.0,522.0152156711414,427.20032140449473,1.2793402332832788,1.212024819206175,71.56900965115824,248.00116548862007,6181281.676610083,7960008.684842045,3090640.8383050417,2.0187495828832374,1
midpoint,24,649.9998471893898,500.0,500.0,522.0152815357422,427.2002409212879,1.2793398127034938,1.2120253215970016,71.56939112632581,247.99993928640487,6181289.260438064,7960001.58029614,3090644.630219032,2.0187538962722247,1
midpoint,25,649.9999388757559,500.0,500.0,522.0153078816085,427.20020872803536,1.2793396444716096,1.2120255225533851,71.56954371675488,247.99944880647462,6181292.293965292,7959998.73847352,3090646.146982646,2.0187556216258016,1
midpoint,26,649.9999755503023,500.0,500.0,522.0153184199592,427.20019585073914,1.2793395771788607,1.212025602935947,71.56960475298442,247.99925261465518,6181293.507375548,7959997.601743788,3090646.753687774,2.018756311766908,1
midpoint,27,649.9999902201209,500.0,500.0,522.0153226353,427.20019069982146,1.2793395502617617,1.212025635088973,71.56962916748574,247.99917413795228,6181293.992739554,7959997.14705179,3090646.996369777,2.0187565878233023,1
midpoint,28,649.9999960880484,500.0,500.0,522.0153243214365,427.20018863945444,1.2793395394949223,1.212025647950184,71.56963893328766,247.99914274727402,6181294.186885139,7959996.9651749665,3090647.0934425695,2.018756698245851,1
midpoint,29,649.9999984352194,500.0,500.0,522.0153249958911,427.20018781530774,1.2793395351881867,1.2120256530946683,71.56964283960859,247.99913019100407,6181294.264543368,7959996.892424239,3090647.132271684,2.0187567424148676,1
midpoint,30,649.9999993740878,500.0,500.0,522.0153252656729,427.200187485649,1.2793395334654922,1.212025655152462,71.56964440213716,247.99912516849608,6181294.2956066625,7959996.8633239465,3090647.1478033313,2.0187567600824763,1
midpoint,31,649.9999997496351,500.0,500.0,522.0153253735857,427.20018735378557,1.2793395327764148,1.2120256559755793,71.56964502714825,247.99912315949314,6181294.308031973,7959996.851683832,3090647.1540159867,2.018756767149516,1
midpoint,32,649.9999998998541,500.0,500.0,522.0153254167508,427.2001873010401,1.2793395325007835,1.2120256563048264,71.56964527715303,247.99912235589179,6181294.313002105,7959996.847027783,3090647.1565010524,2.018756769976336,1
midpoint,33,649.9999999599416,500.0,500.0,522.0153254340169,427.200187279942,1.279339532390531,1.2120256564365253,71.56964537715488,247.99912203445098,6181294.314990156,7959996.845165363,3090647.157495078,2.018756771107063,1
midpoint,34,649.9999999839766,500.0,500.0,522.0153254409232,427.2001872715027,1.2793395323464303,1.2120256564892047,71.56964541715543,247.99912190587506,6181294.315785373,7959996.844420397,3090647.1578926863,2.0187567715593517,1
midpoint,35,649.9999999935907,500.0,500.0,522.0153254436858,427.200187268127,1.2793395323287897,1.2120256565102765,71.56964543315581,247.99912185444467,6181294.316103463,7959996.844122411,3090647.1580517315,2.0187567717402692,1
midpoint,36,649.9999999974362,500.0,500.0,522.0153254447908,427.20018726677677,1.2793395323217336,1.2120256565187053,71.56964543955594,247.9991218338721,6181294.316230698,7959996.8440032145,3090647.158115349,2.018756771812635,1
midpoint,37,649.9999999989745,500.0,500.0,522.0153254452329,427.2001872662366,1.279339532318911,1.2120256565220768,71.56964544211613,247.9991218256432,6181294.316281595,7959996.843955536,3090647.1581407976,2.0187567718415838,1
midpoint,38,649.9999999995898,500.0,500.0,522.0153254454096,427.2001872660206,1.279339532317782,1.2120256565234253,71.56964544314008,247.99912182235192,6181294.316301951,7959996.843936466,3090647.1581509756,2.0187567718531616,1
midpoint,39,649.999999999836,500.0,500.0,522.0153254454804,427.2001872659342,1.2793395323173304,1.2120256565239649,71.56964544354967,247.999121821035,6181294.316310094,7959996.843928836,3090647.158155047,2.0187567718577926,1
midpoint,40,649.9999999999344,500.0,500.0,522.0153254455087,427.20018726589956,1.27933953231715,1.2120256565241805,71.56964544371341,247.99912182050883,6181294.316313349,7959996.843925787,3090647.1581566744,2.018756771859644,1
midpoint,41,649.9999999999737,500.0,500.0,522.01532544552,427.2001872658858,1.2793395323170778,1.2120256565242669,71.56964544377885,247.9991218202979,6181294.316314651,7959996.843924565,3090647.1581573253,2.0187567718603847,1
midpoint,42,649.9999999999895,500.0,500.0,522.0153254455245,427.20018726588023,1.2793395323170487,1.2120256565243015,71.56964544380527,247.99912182021342,6181294.316315175,7959996.843924075,3090647.1581575875,2.0187567718606827,1
midpoint,43,649.9999999999958,500.0,500.0,522.0153254455263,427.200187265878,1.2793395323170373,1.2120256565243153,71.56964544381555,247.9991218201799,6181294.31631538,7959996.843923882,3090647.15815769,2.0187567718607995,1
midpoint,44,649.9999999999983,500.0,500.0,522.015325445527,427.20018726587716,1.2793395323170327,1.2120256565243206,71.56964544381977,247.9991218201668,6181294.316315463,7959996.843923806,3090647.1581577314,2.018756771860846,1
midpoint,45,649.9999999999993,500.0,500.0,522.0153254455273,427.2001872658768,1.2793395323170307,1.2120256565243228,71.56964544382163,247.99912182016132,6181294.3163155,7959996.843923774,3090647.15815775,2.0187567718608674,1
midpoint,46,649.9999999999998,500.0,500.0,522.0153254455274,427.20018726587665,1.27933953231703,1.212025656524324,71.5696454438222,247.99912182015873,6181294.316315512,7959996.843923759,3090647.158157756,2.0187567718608745,1
midpoint,47,649.9999999999999,500.0,500.0,522.0153254455274,427.2001872658766,1.2793395323170298,1.2120256565243241,71.56964544382241,247.9991218201581,6181294.316315516,7959996.843923755,3090647.158157758,2.0187567718608768,1
midpoint,48,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,49,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,50,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,51,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,52,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,53,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,54,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,55,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,56,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,57,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,58,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,59,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,60,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,61,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
